,id,created_at,comments,owner,likes_count,answers,sentiments
36,1.7875050880964648e+16,2020-10-23 15:49:42,Eat Ice cream  soft ice cream ,"{'id': '577295710', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/14488078_323140008037277_2955948156992356352_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=RoZ6RYs8jSQAX9hDT1j&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=94204faa943602b825fa314ceb601d65&oe=6177E540&_nc_sid=9fb510', 'username': 'mosmos88'}",8,[],Neutral
37,1.816773953505169e+16,2020-10-23 15:21:55,Ice cream  soft ice cream ,"{'id': '8431321716', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/242056134_1930912853742746_6485483023536702345_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=fz2gdgyMHnIAX_SL7jz&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=c226ccf3db2490b157cbf0bdb57901c2&oe=617741EF&_nc_sid=9fb510', 'username': 'gabriel_16305'}",11,[],Positive
38,1.7847912554383344e+16,2020-10-23 15:12:52,Eat ice cream dun go see doctor ice cream fixes everything,"{'id': '9372666447', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/198274797_343547843866583_1818128063768658856_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=jxbRUqNvImgAX_lAtb_&edm=AMrZAGUBAAAA&ccb=7-4&oh=ee012841e3d5afbc6ce9defe933aecc5&oe=61777D64&_nc_sid=9fb510', 'username': 'wolfie_lim'}",11,[],Neutral
39,1.7891950153719176e+16,2020-10-23 14:35:45,Ice cream duh.,"{'id': '2937648464', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/210556996_4188010581293275_6075575531685982430_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=5VqpzaVNsBMAX9mAqad&edm=AMrZAGUBAAAA&ccb=7-4&oh=0f87c0c8567976bfb640d30e1b7d48df&oe=61780C0F&_nc_sid=9fb510', 'username': 'sueiqi_'}",15,[],Neutral
40,1.7859860867212456e+16,2020-10-23 14:34:31,Ice cream chain,"{'id': '34742456503', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/96018201_1456102941263768_4456475890443878400_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=T4MTqsW-jYAAX8ppQZQ&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=6303893ba834ea116ad8b1a6bdf424d5&oe=6176E97A&_nc_sid=9fb510', 'username': 'mygreatcollections'}",12,[],Neutral
41,1.78870178987372e+16,2020-10-23 7:34:58,I’m here for the poll  soft ice cream ,"{'id': '2612221', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/162633724_278934397163185_1510015515397752680_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=10p0QUwAZ4MAX-wfWDk&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=8f7cff0b4a292d27712d568fcf7bcbe1&oe=61765217&_nc_sid=9fb510', 'username': 'xancookie'}",21,[],Neutral
42,1.8171167908032668e+16,2020-10-23 7:06:54,ICE CREAM LA,"{'id': '1456659250', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/137341589_461131155274357_2811149545580400924_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=y2ufQzSy_6sAX-DlNtp&edm=AMrZAGUBAAAA&ccb=7-4&oh=caacab8401cac1063f043ba0f24bff58&oe=61778D1D&_nc_sid=9fb510', 'username': 'dylankhalid'}",15,[],Neutral
43,1.7857641572267192e+16,2020-10-23 6:51:37, eat ice cream,"{'id': '266513434', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/117902580_637689000468105_5279380394537868817_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=y90_C5UK_qUAX9b4aRW&edm=AMrZAGUBAAAA&ccb=7-4&oh=2bd2bc00a1458411d40270fa99a37bae&oe=617760B4&_nc_sid=9fb510', 'username': 'meownox'}",10,[],Neutral
44,1.7926404121445384e+16,2020-10-23 6:14:26,The people have spoken! Ice cream is the solution.,"{'id': '990234', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/209008446_203379281696621_604087009200811972_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=5hXk8fJx8yMAX8RXqb9&edm=AMrZAGUBAAAA&ccb=7-4&oh=74ce8b96d083a76a2e96624a5025257b&oe=61769F80&_nc_sid=9fb510', 'username': 'riondude'}",40,[],Neutral
45,1.8123752971133624e+16,2020-10-23 5:17:17,"People voted, and eating ice cream is the mandate hahah","{'id': '1011848354', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/11809921_875095495907931_2044930701_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=Iw6xvAA7n3sAX80GfNv&edm=AMrZAGUBAAAA&ccb=7-4&oh=143f4266b59b90b66e3342a37e327268&oe=6177CBB8&_nc_sid=9fb510', 'username': 'fglaw91'}",23,[],Neutral
46,1.7932490848427186e+16,2020-10-23 4:43:48,this is misinformation. EAT ICE CREAM,"{'id': '18140729279', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/245838885_388544649621389_4189454866721343099_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=LEGYi2fnRrEAX8pIdJq&edm=AMrZAGUBAAAA&ccb=7-4&oh=7b1aea29651606d724f0421c7e581a4c&oe=6177123E&_nc_sid=9fb510', 'username': 'onlyfanssgp'}",54,"[{'id': 18167883379016195, 'created_at': 1603466682, 'text': '@xtravelphotosx POFMA wants to know your location', 'owner': {'id': '31798755071', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/143553675_1696622640727032_4552813557806348326_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=UJi4Enuk_csAX9LA-ns&edm=AMrZAGUBAAAA&ccb=7-4&oh=46d1493364f114b9de21c2a6070dbf3a&oe=6177F139&_nc_sid=9fb510', 'username': 'singapore.comments.police'}, 'likes_count': 5}]",Negative
47,1.785327365931276e+16,2020-10-23 4:29:25,Ice cream,"{'id': '200174551', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/246543226_3010869459188769_1729201741596850856_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=2Ja2_gCaxvsAX9w2Y-m&edm=AMrZAGUBAAAA&ccb=7-4&oh=09211b3f7e9a50c05fe2a40933e6d421&oe=61781DF5&_nc_sid=9fb510', 'username': 'virasuria'}",26,[],Neutral
48,1.789149095570932e+16,2020-10-21 15:39:23,eat ice cream,"{'id': '1477751437', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/224343522_315238233667773_5452806977859315095_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=uJrY6tSTcLUAX8e2_bk&tn=Gk5nrAYr_sDdT6TD&edm=AMrZAGUBAAAA&ccb=7-4&oh=a6240a3bd3180a74b5d7eb8a1eb89e08&oe=617786CE&_nc_sid=9fb510', 'username': 'cel.xstl'}",108,[],Neutral
49,1.7849705921452232e+16,2020-12-18 3:57:50,My stupid boss ask me to recycle surgical mask have to follow his logical word,"{'id': '207189421', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/131901583_1286271408391723_1130112157022159171_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=VK-vjEQ632QAX9OxvvR&edm=AMrZAGUBAAAA&ccb=7-4&oh=bc2dfe94c75431bde569358c029f1848&oe=61770A7E&_nc_sid=9fb510', 'username': '_jennsl'}",1,[],Negative
50,1.8126170209150444e+16,2020-12-04 8:07:04,It’s an abomination to make kids wear masks,"{'id': '43873638321', 'is_verified': False, 'profile_pic_url': 'https://scontent.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent.cdninstagram.com&_nc_ohc=VkyMCsRZjzMAX9oh5bu&edm=ADRIorAAAAAA&ccb=7-4&oh=be25cd4283afb9d7a600e2a2547fe837&oe=6176BBCF&_nc_sid=c2bffe&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'littlewokeeeee'}",3,"[{'id': 18174278506051073, 'created_at': 1607132118, 'text': '@littlewokeeeee bitach then why u say 99.5%', 'owner': {'id': '339317104', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/245790070_220168303390267_510876186444433712_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=oIySDPR5E-kAX84iB1v&edm=AF1ddXUBAAAA&ccb=7-4&oh=6bbc25a26c94f23aec205b383daffc89&oe=61776317&_nc_sid=3f1853', 'username': 'didy0ugetawhoppa'}, 'likes_count': 1}, {'id': 17902907017612717, 'created_at': 1607130064, 'text': '@rikku.rissa nothing is 100% safe', 'owner': {'id': '43873638321', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=VkyMCsRZjzMAX8yYGpP&edm=AF1ddXUBAAAA&ccb=7-4&oh=b78a5b61972446244cb61dbd37fefb9a&oe=6176BBCF&_nc_sid=3f1853&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'littlewokeeeee'}, 'likes_count': 2}, {'id': 17897453359665422, 'created_at': 1607106213, 'text': '@rikku.rissa kids are the safest group against a virus which has a 99.5% (or more) survival rate. Their immune system naturally beats it but we are making it worse for them mentally and physically', 'owner': {'id': '43873638321', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=VkyMCsRZjzMAX8yYGpP&edm=AF1ddXUBAAAA&ccb=7-4&oh=b78a5b61972446244cb61dbd37fefb9a&oe=6176BBCF&_nc_sid=3f1853&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'littlewokeeeee'}, 'likes_count': 1}, {'id': 17877376894993266, 'created_at': 1607129841, 'text': '@littlewokeeeee that does not mean its 100% safe', 'owner': {'id': '339317104', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/245790070_220168303390267_510876186444433712_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=oIySDPR5E-kAX84iB1v&edm=AF1ddXUBAAAA&ccb=7-4&oh=6bbc25a26c94f23aec205b383daffc89&oe=61776317&_nc_sid=3f1853', 'username': 'didy0ugetawhoppa'}, 'likes_count': 0}, {'id': 17851792310400733, 'created_at': 1607093446, 'text': '@littlewokeeeee its to keep them safe you rat. it would be more troublesome if you have to not only treat adults who have COVID, but children.', 'owner': {'id': '339317104', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/245790070_220168303390267_510876186444433712_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=oIySDPR5E-kAX84iB1v&edm=AF1ddXUBAAAA&ccb=7-4&oh=6bbc25a26c94f23aec205b383daffc89&oe=61776317&_nc_sid=3f1853', 'username': 'didy0ugetawhoppa'}, 'likes_count': 0}]",Neutral
51,1.784586676440983e+16,2020-10-30 6:33:55,I wearing mask at work... and my stupid boss asked me why I have to wear in office.,"{'id': '781694605', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/241676264_606753613827364_9041544240166702108_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=ZBFXJvZ4PLIAX8ZStJ9&edm=AMrZAGUBAAAA&ccb=7-4&oh=f251b02ebcc029bcc6953f50061c71fd&oe=61773D99&_nc_sid=9fb510', 'username': 's78tep'}",2,"[{'id': 17917840075544617, 'created_at': 1610828867, 'text': '@s78tep  just like when you are driving and only one person in car , are you stupid enough to wear mask when you are actually alone in that car ?', 'owner': {'id': '2288113338', 'is_verified': False, 'profile_pic_url': 'https://scontent.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent.cdninstagram.com&_nc_ohc=VkyMCsRZjzMAX9oh5bu&edm=ADRIorAAAAAA&ccb=7-4&oh=be25cd4283afb9d7a600e2a2547fe837&oe=6176BBCF&_nc_sid=c2bffe&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'ohmysatria'}, 'likes_count': 0}, {'id': 17861844881343243, 'created_at': 1610878625, 'text': '@ohmysatria I have to wear cos my stupid boss keep talking over the phone or meeting via zoom. And our office was so small😖 and there are still others colleagues around', 'owner': {'id': '781694605', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/241676264_606753613827364_9041544240166702108_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=ZBFXJvZ4PLIAX8ZStJ9&edm=AMrZAGUBAAAA&ccb=7-4&oh=f251b02ebcc029bcc6953f50061c71fd&oe=61773D99&_nc_sid=9fb510', 'username': 's78tep'}, 'likes_count': 1}]",Negative
52,1.7894992387631932e+16,2020-10-26 6:42:24,Maybe we should get those who don't wear mask to go work in hospital wearing full PPE to have a good feel of what is it like and the consequences of not wearing a mask and being infected by Covid.,"{'id': '78346', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/13248966_194981104229136_948269839_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=QYInmSAPKvQAX_ZtpOy&edm=AMrZAGUBAAAA&ccb=7-4&oh=556e6ae2e82292591353bfdff454882f&oe=61775478&_nc_sid=9fb510', 'username': 'nicofromthestars'}",2,"[{'id': 17927116129442878, 'created_at': 1603983357, 'text': '@nicofromthestars nice', 'owner': {'id': '26946552502', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/245102538_1243005692842224_4915704260496780570_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=ti98ni4ODgEAX_5RyN7&edm=AF1ddXUBAAAA&ccb=7-4&oh=9dc076cc4229d9ad82cbd9ef8f606974&oe=617808DA&_nc_sid=3f1853', 'username': 'kiko.la.quncho'}, 'likes_count': 0}]",Neutral
53,1.817597555206265e+16,2020-12-04 8:06:46,"Nobody has the right to conduct PCR tests, vaccinations and mandate masks on your body","{'id': '43873638321', 'is_verified': False, 'profile_pic_url': 'https://scontent-del1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-del1-1.cdninstagram.com&_nc_ohc=VkyMCsRZjzMAX_beI0i&edm=ACHbZRIBAAAA&ccb=7-4&oh=5145b87863696b33f3ab365b19eb81f5&oe=6176BBCF&_nc_sid=4a9e64&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'littlewokeeeee'}",1,[],Negative
54,1.7877465287434204e+16,2021-06-16 14:15:47,Mask don’t work. Trust science not your government,"{'id': '189253319', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/156654044_347131409874648_2582988094076634658_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=33_QGVIxv_0AX_JAbsM&edm=AMrZAGUBAAAA&ccb=7-4&oh=8a63b49162633c99585ba31e5524fb84&oe=61774993&_nc_sid=9fb510', 'username': 'ellenstarhorst'}",0,[],Negative
55,1.7907160708924644e+16,2021-06-16 14:15:35,Mask don’t work. Trust science not your government,"{'id': '189253319', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/156654044_347131409874648_2582988094076634658_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=33_QGVIxv_0AX_JAbsM&edm=AMrZAGUBAAAA&ccb=7-4&oh=8a63b49162633c99585ba31e5524fb84&oe=61774993&_nc_sid=9fb510', 'username': 'ellenstarhorst'}",0,[],Negative
56,1.7988232480358604e+16,2021-05-18 10:02:26,Yes i am,"{'id': '8012733666', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/168492217_2549019538733872_417048243506167087_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=RWQCY4SSNBkAX_rgQnD&edm=AMrZAGUBAAAA&ccb=7-4&oh=a2712e6be9a369584d001d8bb676f2a3&oe=6177296A&_nc_sid=9fb510', 'username': 'meavcarreon'}",0,[],Neutral
57,1.7860957913310924e+16,2020-12-04 8:06:20,Masks are extremely bad for you,"{'id': '43873638321', 'is_verified': False, 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=VkyMCsRZjzMAX8yYGpP&edm=AMrZAGUBAAAA&ccb=7-4&oh=7cb80c7017881465113c0091f05c22d2&oe=6176BBCF&_nc_sid=9fb510&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'littlewokeeeee'}",3,"[{'id': 18167410273071780, 'created_at': 1607439077, 'text': '@jacqypeh indeed, it’s medical tyranny', 'owner': {'id': '43873638321', 'profile_pic_url': 'https://instagram.fpen1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fpen1-1.fna.fbcdn.net&_nc_ohc=VkyMCsRZjzMAX9Qxu4a&edm=AP9-OL4BAAAA&ccb=7-4&oh=6b05587f8006b26dcdadd1498480a761&oe=6176BBCF&_nc_sid=737f18&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'littlewokeeeee'}, 'likes_count': 1}, {'id': 18153254266093529, 'created_at': 1621351833, 'text': '@missduchessjoolz I left a video on my feed that may be helpful. There’s a lot of censorship going on so a lot of content may be hard to find. Use this as a starting point and start doing your own research, ask anyone who is a doctor who may have a different but politically incorrect opinion. Don’t trust mainstream media', 'owner': {'id': '43873638321', 'profile_pic_url': 'https://instagram.fpen1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fpen1-1.fna.fbcdn.net&_nc_ohc=VkyMCsRZjzMAX9Qxu4a&edm=AP9-OL4BAAAA&ccb=7-4&oh=6b05587f8006b26dcdadd1498480a761&oe=6176BBCF&_nc_sid=737f18&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'littlewokeeeee'}, 'likes_count': 0}, {'id': 18152853280089410, 'created_at': 1621304807, 'text': '@littlewokeeeee what’s your source please.  No malice intent. Just need more info', 'owner': {'id': '1468651570', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/11324955_531133807035174_456730277_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=ghfMhlfwbikAX95p5RO&edm=AF1ddXUBAAAA&ccb=7-4&oh=98a19ac892abcf2251613f546ed26606&oe=61779245&_nc_sid=3f1853', 'username': 'missduchessjoolz'}, 'likes_count': 0}, {'id': 18110969044232308, 'created_at': 1621303418, 'text': '@missduchessjoolz masks do not prevent viral infection, surgeons wear masks to prevent the contamination of body fluid during surgery. As you said, “when they are performing surgeries”, they don’t wear it the entire day. Prolonged wearing of masks harms your immune system', 'owner': {'id': '43873638321', 'profile_pic_url': 'https://instagram.fpen1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fpen1-1.fna.fbcdn.net&_nc_ohc=VkyMCsRZjzMAX9Qxu4a&edm=AP9-OL4BAAAA&ccb=7-4&oh=6b05587f8006b26dcdadd1498480a761&oe=6176BBCF&_nc_sid=737f18&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'littlewokeeeee'}, 'likes_count': 0}, {'id': 17925105037501346, 'created_at': 1610828542, 'text': '@jacqypeh  a lot of sheep in singapore .', 'owner': {'id': '2288113338', 'profile_pic_url': 'https://instagram.fpen1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fpen1-1.fna.fbcdn.net&_nc_ohc=VkyMCsRZjzMAX9Qxu4a&edm=AP9-OL4BAAAA&ccb=7-4&oh=6b05587f8006b26dcdadd1498480a761&oe=6176BBCF&_nc_sid=737f18&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'ohmysatria'}, 'likes_count': 1}, {'id': 17907889033845423, 'created_at': 1621303083, 'text': '@littlewokeeeee mask are bad? The pls stop ALL SURGEONS from wearing one when they are performing surgeries. It’s bad and it affects their work. 🤨', 'owner': {'id': '1468651570', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/11324955_531133807035174_456730277_a.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=ghfMhlfwbikAX95p5RO&edm=AF1ddXUBAAAA&ccb=7-4&oh=98a19ac892abcf2251613f546ed26606&oe=61779245&_nc_sid=3f1853', 'username': 'missduchessjoolz'}, 'likes_count': 0}, {'id': 17896685008714472, 'created_at': 1607439852, 'text': '@littlewokeeeee The trace together app too. Total tyranny. Singapore is sold to the globalists.', 'owner': {'id': '10105918', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/243683677_390650246051213_4340815640097446649_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=3PYp7njILZsAX98vR0d&tn=Gk5nrAYr_sDdT6TD&edm=AF1ddXUBAAAA&ccb=7-4&oh=00c0ee2404ab7c31cbd88606761421c9&oe=6177CB65&_nc_sid=3f1853', 'username': 'jacqybai'}, 'likes_count': 2}, {'id': 17888097896132107, 'created_at': 1622645432, 'text': '@shoutinthewild Hey, the lady in your profile pic is so hot😍', 'owner': {'id': '8205125727', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/150698627_717178418998990_2873012270846009996_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=pZDgM5AFoWcAX9S4SLy&tn=Gk5nrAYr_sDdT6TD&edm=AF1ddXUBAAAA&ccb=7-4&oh=aa9f98376754311195aa2adf795baebb&oe=617835EE&_nc_sid=3f1853', 'username': 'singapore_masklover'}, 'likes_count': 0}, {'id': 17886792460826891, 'created_at': 1607439122, 'text': '@jacqypeh should not force its population to wear mask*', 'owner': {'id': '10105918', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/243683677_390650246051213_4340815640097446649_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=3PYp7njILZsAX98vR0d&tn=Gk5nrAYr_sDdT6TD&edm=AF1ddXUBAAAA&ccb=7-4&oh=00c0ee2404ab7c31cbd88606761421c9&oe=6177CB65&_nc_sid=3f1853', 'username': 'jacqybai'}, 'likes_count': 0}, {'id': 17877348809323179, 'created_at': 1622645413, 'text': '@littlewokeeeee *moans in mask fetish*', 'owner': {'id': '8205125727', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/150698627_717178418998990_2873012270846009996_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=pZDgM5AFoWcAX9S4SLy&tn=Gk5nrAYr_sDdT6TD&edm=AF1ddXUBAAAA&ccb=7-4&oh=aa9f98376754311195aa2adf795baebb&oe=617835EE&_nc_sid=3f1853', 'username': 'singapore_masklover'}, 'likes_count': 0}, {'id': 17874594896010855, 'created_at': 1607434090, 'text': '@littlewokeeeee my body, my choice. Government should not force its populations wear masks', 'owner': {'id': '10105918', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/243683677_390650246051213_4340815640097446649_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=3PYp7njILZsAX98vR0d&tn=Gk5nrAYr_sDdT6TD&edm=AF1ddXUBAAAA&ccb=7-4&oh=00c0ee2404ab7c31cbd88606761421c9&oe=6177CB65&_nc_sid=3f1853', 'username': 'jacqybai'}, 'likes_count': 2}, {'id': 17869245800131403, 'created_at': 1607106114, 'text': '@rikku.rissa sure, but I’m expecting the mob would see that masks are enforced', 'owner': {'id': '43873638321', 'profile_pic_url': 'https://instagram.fpen1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fpen1-1.fna.fbcdn.net&_nc_ohc=VkyMCsRZjzMAX9Qxu4a&edm=AP9-OL4BAAAA&ccb=7-4&oh=6b05587f8006b26dcdadd1498480a761&oe=6176BBCF&_nc_sid=737f18&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4', 'username': 'littlewokeeeee'}, 'likes_count': 2}, {'id': 17864039678231971, 'created_at': 1607093352, 'text': '@littlewokeeeee then go out and dont wear mask lah', 'owner': {'id': '339317104', 'profile_pic_url': 'https://instagram.fsin9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/245790070_220168303390267_510876186444433712_n.jpg?_nc_ht=instagram.fsin9-2.fna.fbcdn.net&_nc_ohc=oIySDPR5E-kAX84iB1v&edm=AF1ddXUBAAAA&ccb=7-4&oh=6bbc25a26c94f23aec205b383daffc89&oe=61776317&_nc_sid=3f1853', 'username': 'didy0ugetawhoppa'}, 'likes_count': 0}]",Negative
